userid	timestamp	action	value	testids
user_10361	1691854542	product	0	13535;23346;23463;25662
user_10361	1691940948	product	0	13535;23346;23463;25662
user_10361	1691940955	cart	54400.0	13535;23346;23463;25662
user_10361	1692027370	category	0	13535;23346;23463;25662
user_10361	1692027392	cart	21600.0	13535;23346;23463;25662
user_10361	1692027395	checkout	21600.0	13535;23346;23463;25662
user_10361	1692027400	mainpage	0	13535;23346;23463;25662
user_10361	1692027422	mainpage	0	13535;23346;23463;25662
user_10361	1692027438	search	0	13535;23346;23463;25662
user_10361	1692027451	mainpage	0	13535;23346;23463;25662
user_10361	1692027465	search	0	13535;23346;23463;25662
user_10361	1692027476	product	0	13535;23346;23463;25662
user_10361	1692027497	cart	36300.0	13535;23346;23463;25662
user_10361	1692027516	category	0	13535;23346;23463;25662
user_10361	1692027534	mainpage	0	13535;23346;23463;25662
user_10361	1692027538	search	0	13535;23346;23463;25662
user_10361	1692027568	category	0	13535;23346;23463;25662
user_10361	1692027588	search	0	13535;23346;23463;25662
user_10361	1692027599	search	0	13535;23346;23463;25662
user_10361	1692027628	product	0	13535;23346;23463;25662
user_10361	1692027641	search	0	13535;23346;23463;25662
user_10361	1692027671	category	0	13535;23346;23463;25662
user_10361	1692027716	cart	6220.0	13535;23346;23463;25662
user_10361	1692027735	search	0	13535;23346;23463;25662
user_10361	1692027739	product	0	13535;23346;23463;25662
user_10361	1692027740	category	0	13535;23346;23463;25662
user_10361	1692027744	cart	15300.0	13535;23346;23463;25662
user_10361	1692027758	product	0	13535;23346;23463;25662
user_10361	1692027772	search	0	13535;23346;23463;25662
user_10361	1692114211	search	0	13535;23346;23463;25662
user_10361	1692114244	category	0	13535;23346;23463;25662
user_10361	1692114248	search	0	13535;23346;23463;25662
user_10361	1692114266	category	0	13535;23346;23463;25662
user_10361	1692114271	product	0	13535;23346;23463;25662
user_10361	1692114280	category	0	13535;23346;23463;25662
user_10361	1692114289	search	0	13535;23346;23463;25662
user_10361	1692114306	search	0	13535;23346;23463;25662
user_10361	1692114312	category	0	13535;23346;23463;25662
user_10361	1692200718	search	0	13535;23346;23463;25662
user_10361	1692200731	product	0	13535;23346;23463;25662
user_10361	1692200743	mainpage	0	13535;23346;23463;25662
user_10361	1692200770	search	0	13535;23346;23463;25662
user_10361	1692200785	product	0	13535;23346;23463;25662
user_10361	1692200789	product	0	13535;23346;23463;25662
user_10361	1692200845	search	0	13535;23346;23463;25662
user_10361	1692200847	product	0	13535;23346;23463;25662
user_10361	1692200855	category	0	13535;23346;23463;25662
user_10361	1692200879	search	0	13535;23346;23463;25662
user_10361	1692632884	product	0	13535;23346;23463;25662
user_10361	1692632905	category	0	13535;23346;23463;25662
user_10361	1692632915	category	0	13535;23346;23463;25662
user_10361	1692719320	product	0	13535;23346;23463;25662
user_10361	1692719342	search	0	13535;23346;23463;25662
user_10361	1692719353	category	0	13535;23346;23463;25662
user_10361	1692719364	cart	20500.0	13535;23346;23463;25662
user_10361	1692892171	mainpage	0	13535;23346;23463;25662
user_10361	1692978587	category	0	13535;23346;23463;25662
user_10361	1692978592	mainpage	0	13535;23346;23463;25662
user_10361	1692978597	category	0	13535;23346;23463;25662
user_10361	1692978611	product	0	13535;23346;23463;25662
user_10361	1692978616	search	0	13535;23346;23463;25662
user_10361	1692978617	search	0	13535;23346;23463;25662
user_10361	1692978638	search	0	13535;23346;23463;25662
user_10361	1692978662	search	0	13535;23346;23463;25662
user_10361	1692978694	search	0	13535;23346;23463;25662
user_10361	1692978699	product	0	13535;23346;23463;25662
user_10361	1693237919	product	0	13535;23346;23463;25662
user_10361	1693237924	product	0	13535;23346;23463;25662
user_10361	1693237928	cart	5070.0	13535;23346;23463;25662
user_10361	1693237937	search	0	13535;23346;23463;25662
user_10361	1693410740	product	0	13535;23346;23463;25662
user_10361	1693410782	search	0	13535;23346;23463;25662
user_10361	1693410791	category	0	13535;23346;23463;25662
user_10361	1693410834	search	0	13535;23346;23463;25662
user_10361	1693410853	category	0	13535;23346;23463;25662
user_10361	1693410854	search	0	13535;23346;23463;25662
user_10361	1693410868	product	0	13535;23346;23463;25662
user_10361	1693410906	mainpage	0	13535;23346;23463;25662
user_10361	1693410919	search	0	13535;23346;23463;25662
user_10361	1693583742	category	0	13535;23346;23463;25662
user_10361	1693583749	product	0	13535;23346;23463;25662
user_10361	1693583752	search	0	13535;23346;23463;25662
user_10361	1693583758	mainpage	0	13535;23346;23463;25662
user_10361	1693583770	category	0	13535;23346;23463;25662
user_10361	1693670182	search	0	13535;23346;23463;25662
user_10361	1693670191	category	0	13535;23346;23463;25662
user_10361	1693670201	search	0	13535;23346;23463;25662
user_10361	1693756611	category	0	13535;23346;23463;25662
user_10362	1690568504	category	0	13534;23345;23464;25662
user_10362	1690568514	search	0	13534;23345;23464;25662
user_10362	1690568519	category	0	13534;23345;23464;25662
user_10362	1690568536	cart	4300.0	13534;23345;23464;25662
user_10362	1690568562	search	0	13534;23345;23464;25662
user_10362	1690568579	mainpage	0	13534;23345;23464;25662
user_10362	1690568599	product	0	13534;23345;23464;25662
user_10362	1690568604	category	0	13534;23345;23464;25662
user_10362	1690655011	product	0	13534;23345;23464;25662
user_10362	1690655019	search	0	13534;23345;23464;25662
user_10362	1690655020	product	0	13534;23345;23464;25662
user_10362	1690655026	cart	27400.0	13534;23345;23464;25662
user_10362	1690827827	mainpage	0	13534;23345;23464;25662
user_10362	1690914254	search	0	13534;23345;23464;25662
user_10362	1690914261	mainpage	0	13534;23345;23464;25662
user_10362	1691173468	product	0	13534;23345;23464;25662
user_10362	1691173476	category	0	13534;23345;23464;25662
user_10362	1691173484	product	0	13534;23345;23464;25662
user_10362	1691173502	mainpage	0	13534;23345;23464;25662
user_10362	1691173516	category	0	13534;23345;23464;25662
user_10362	1691173527	product	0	13534;23345;23464;25662
user_10362	1691173531	cart	6780.0	13534;23345;23464;25662
user_10362	1691432747	category	0	13534;23345;23464;25662
user_10362	1691432774	product	0	13534;23345;23464;25662
user_10362	1691432787	category	0	13534;23345;23464;25662
user_10362	1691432793	category	0	13534;23345;23464;25662
user_10362	1691778410	product	0	13534;23345;23464;25662
user_10362	1691778418	search	0	13534;23345;23464;25662
user_10362	1691778429	product	0	13534;23345;23464;25662
user_10362	1691778437	cart	12300.0	13534;23345;23464;25662
user_10362	1691778445	category	0	13534;23345;23464;25662
user_10362	1691778451	product	0	13534;23345;23464;25662
user_10362	1691778463	search	0	13534;23345;23464;25662
user_10362	1691951305	mainpage	0	13534;23345;23464;25662
user_10362	1691951319	category	0	13534;23345;23464;25662
user_10362	1691951324	product	0	13534;23345;23464;25662
user_10362	1691951338	mainpage	0	13534;23345;23464;25662
user_10362	1691951341	search	0	13534;23345;23464;25662
user_10362	1691951342	product	0	13534;23345;23464;25662
user_10362	1691951360	cart	14900.0	13534;23345;23464;25662
user_10362	1692383361	mainpage	0	13534;23345;23464;25662
user_10362	1692383370	product	0	13534;23345;23464;25662
user_10362	1692383376	mainpage	0	13534;23345;23464;25662
user_10362	1692383379	category	0	13534;23345;23464;25662
user_10362	1692383380	product	0	13534;23345;23464;25662
user_10362	1692383388	cart	11200.0	13534;23345;23464;25662
user_10362	1692383397	checkout	11200.0	13534;23345;23464;25662
user_10362	1692383422	confirmation	11200.0	13534;23345;23464;25662
user_10362	1692556251	mainpage	0	13534;23345;23464;25662
user_10362	1692556271	search	0	13534;23345;23464;25662
user_10362	1692642675	search	0	13534;23345;23464;25662
user_10362	1692988280	search	0	13534;23345;23464;25662
user_10362	1692988300	category	0	13534;23345;23464;25662
user_10362	1692988308	search	0	13534;23345;23464;25662
user_10362	1692988320	product	0	13534;23345;23464;25662
user_10362	1692988325	category	0	13534;23345;23464;25662
user_10362	1692988356	product	0	13534;23345;23464;25662
user_10362	1692988368	search	0	13534;23345;23464;25662
user_10362	1692988373	product	0	13534;23345;23464;25662
user_10362	1693074784	product	0	13534;23345;23464;25662
user_10362	1693074789	cart	11000.0	13534;23345;23464;25662
user_10362	1693333990	search	0	13534;23345;23464;25662
user_10362	1693334008	category	0	13534;23345;23464;25662
user_10362	1693420447	category	0	13534;23345;23464;25662
user_10362	1693420465	product	0	13534;23345;23464;25662
user_10362	1693420480	search	0	13534;23345;23464;25662
user_10362	1693420484	product	0	13534;23345;23464;25662
user_10362	1693420501	search	0	13534;23345;23464;25662
user_10362	1693420521	product	0	13534;23345;23464;25662
user_10362	1693420544	cart	20800.0	13534;23345;23464;25662
user_10362	1693766159	search	0	13534;23345;23464;25662
user_10362	1693766160	mainpage	0	13534;23345;23464;25662
user_10362	1693766166	product	0	13534;23345;23464;25662
user_10362	1693766172	product	0	13534;23345;23464;25662
user_10362	1693766174	cart	868.0	13534;23345;23464;25662
user_10363	1690671753	product	0	13534;23346;23464;25661
user_10363	1690671759	product	0	13534;23346;23464;25661
user_10363	1690671764	cart	31700.0	13534;23346;23464;25661
user_10363	1690671770	checkout	31700.0	13534;23346;23464;25661
user_10363	1690671775	product	0	13534;23346;23464;25661
user_10363	1690671814	category	0	13534;23346;23464;25661
user_10363	1690671828	cart	1100.0	13534;23346;23464;25661
user_10363	1690671839	search	0	13534;23346;23464;25661
user_10363	1690671856	category	0	13534;23346;23464;25661
user_10363	1690671865	mainpage	0	13534;23346;23464;25661
user_10363	1690671886	search	0	13534;23346;23464;25661
user_10363	1690671892	search	0	13534;23346;23464;25661
user_10363	1690671900	product	0	13534;23346;23464;25661
user_10363	1690671912	category	0	13534;23346;23464;25661
user_10363	1690671947	search	0	13534;23346;23464;25661
user_10363	1690671968	search	0	13534;23346;23464;25661
user_10363	1690671975	product	0	13534;23346;23464;25661
user_10363	1690671985	cart	22800.0	13534;23346;23464;25661
user_10363	1690671997	checkout	55600.0	13534;23346;23464;25661
user_10363	1690672030	confirmation	55600.0	13534;23346;23464;25661
user_10363	1690844836	category	0	13534;23346;23464;25661
user_10363	1690844838	search	0	13534;23346;23464;25661
user_10363	1690844844	product	0	13534;23346;23464;25661
user_10363	1690844852	search	0	13534;23346;23464;25661
user_10363	1690844859	search	0	13534;23346;23464;25661
user_10363	1691104087	mainpage	0	13534;23346;23464;25661
user_10363	1691104098	product	0	13534;23346;23464;25661
user_10363	1691104120	product	0	13534;23346;23464;25661
user_10363	1691104155	mainpage	0	13534;23346;23464;25661
user_10363	1691104157	search	0	13534;23346;23464;25661
user_10363	1691104175	product	0	13534;23346;23464;25661
user_10363	1691104211	search	0	13534;23346;23464;25661
user_10363	1691104228	product	0	13534;23346;23464;25661
user_10363	1691104248	search	0	13534;23346;23464;25661
user_10363	1691104253	product	0	13534;23346;23464;25661
user_10363	1691104265	cart	1650.0	13534;23346;23464;25661
user_10363	1691449877	category	0	13534;23346;23464;25661
user_10363	1691622694	product	0	13534;23346;23464;25661
user_10363	1691622708	cart	45400.0	13534;23346;23464;25661
user_10363	1691709160	search	0	13534;23346;23464;25661
user_10363	1691881972	product	0	13534;23346;23464;25661
user_10363	1692227575	product	0	13534;23346;23464;25661
user_10363	1692227583	product	0	13534;23346;23464;25661
user_10363	1692227594	cart	68800.0	13534;23346;23464;25661
user_10363	1692227607	category	0	13534;23346;23464;25661
user_10363	1692227617	category	0	13534;23346;23464;25661
user_10363	1692227621	category	0	13534;23346;23464;25661
user_10363	1692227649	product	0	13534;23346;23464;25661
user_10363	1692227657	search	0	13534;23346;23464;25661
user_10363	1692227674	search	0	13534;23346;23464;25661
user_10363	1692227678	product	0	13534;23346;23464;25661
user_10363	1692227694	category	0	13534;23346;23464;25661
user_10363	1692227713	product	0	13534;23346;23464;25661
user_10363	1692227724	search	0	13534;23346;23464;25661
user_10363	1692227744	category	0	13534;23346;23464;25661
user_10363	1692227763	search	0	13534;23346;23464;25661
user_10363	1692227779	product	0	13534;23346;23464;25661
user_10363	1692227807	search	0	13534;23346;23464;25661
user_10363	1692227812	product	0	13534;23346;23464;25661
user_10363	1692227814	mainpage	0	13534;23346;23464;25661
user_10363	1692227823	search	0	13534;23346;23464;25661
user_10363	1692227827	category	0	13534;23346;23464;25661
user_10363	1692227836	product	0	13534;23346;23464;25661
user_10363	1692227839	category	0	13534;23346;23464;25661
user_10363	1692227844	product	0	13534;23346;23464;25661
user_10363	1692227864	category	0	13534;23346;23464;25661
user_10363	1692400674	mainpage	0	13534;23346;23464;25661
user_10363	1692573482	product	0	13534;23346;23464;25661
user_10363	1692573487	search	0	13534;23346;23464;25661
user_10363	1692659897	mainpage	0	13534;23346;23464;25661
user_10363	1692659906	search	0	13534;23346;23464;25661
user_10363	1692659924	product	0	13534;23346;23464;25661
user_10363	1692659968	product	0	13534;23346;23464;25661
user_10363	1692746400	search	0	13534;23346;23464;25661
user_10363	1692746411	product	0	13534;23346;23464;25661
user_10363	1692832814	category	0	13534;23346;23464;25661
user_10363	1692832830	category	0	13534;23346;23464;25661
user_10363	1692832842	cart	32800.0	13534;23346;23464;25661
user_10363	1693092051	product	0	13534;23346;23464;25661
user_10363	1693092058	cart	16800.0	13534;23346;23464;25661
user_10363	1693092068	product	0	13534;23346;23464;25661
user_10363	1693092129	category	0	13534;23346;23464;25661
user_10363	1693092144	search	0	13534;23346;23464;25661
user_10363	1693092159	product	0	13534;23346;23464;25661
user_10363	1693092163	search	0	13534;23346;23464;25661
user_10363	1693092169	product	0	13534;23346;23464;25661
user_10363	1693092178	mainpage	0	13534;23346;23464;25661
user_10363	1693351390	search	0	13534;23346;23464;25661
user_10363	1693437794	product	0	13534;23346;23464;25661
user_10363	1693437806	product	0	13534;23346;23464;25661
user_10363	1693437824	cart	17300.0	13534;23346;23464;25661
user_10363	1693437875	product	0	13534;23346;23464;25661
user_10363	1693437893	category	0	13534;23346;23464;25661
user_10363	1693437906	search	0	13534;23346;23464;25661
user_10363	1693437913	category	0	13534;23346;23464;25661
user_10363	1693437918	mainpage	0	13534;23346;23464;25661
user_10363	1693437923	category	0	13534;23346;23464;25661
user_10363	1693437951	search	0	13534;23346;23464;25661
user_10363	1693437956	product	0	13534;23346;23464;25661
user_10363	1693697162	product	0	13534;23346;23464;25661
user_10363	1693697167	cart	9430.0	13534;23346;23464;25661
user_10363	1693697202	product	0	13534;23346;23464;25661
user_10363	1693697216	search	0	13534;23346;23464;25661
user_10364	1690580196	search	0	13534;23346;23464;25662
user_10364	1690580204	product	0	13534;23346;23464;25662
user_10364	1690580239	product	0	13534;23346;23464;25662
user_10364	1690580247	product	0	13534;23346;23464;25662
user_10364	1690753072	category	0	13534;23346;23464;25662
user_10364	1690753085	product	0	13534;23346;23464;25662
user_10364	1690753097	mainpage	0	13534;23346;23464;25662
user_10364	1690753120	product	0	13534;23346;23464;25662
user_10364	1690839543	search	0	13534;23346;23464;25662;32413
user_10364	1690839551	product	0	13534;23346;23464;25662;32413
user_10364	1690839569	category	0	13534;23346;23464;25662;32413
