ID,Best Position,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure
250744,CAM,48.0,52.0,37.0,59.0,47.0,67.0,50.0,42.0,54.0,69.0,69.0,59.0,73.0,57.0,68.0,51.0,62.0,61.0,51.0,42.0,45.0,28.0,38.0,66.0,44.0,54.0
228767,CAM,52.0,32.0,34.0,63.0,36.0,57.0,49.0,38.0,55.0,58.0,60.0,69.0,71.0,57.0,69.0,28.0,60.0,54.0,47.0,35.0,45.0,49.0,52.0,61.0,48.0,53.0
251487,RM,62.0,59.0,46.0,56.0,45.0,68.0,47.0,45.0,57.0,64.0,66.0,69.0,56.0,60.0,68.0,61.0,45.0,53.0,57.0,42.0,31.0,21.0,60.0,48.0,63.0,54.0
241165,RM,58.0,60.0,45.0,55.0,50.0,70.0,47.0,43.0,45.0,65.0,68.0,68.0,66.0,49.0,80.0,66.0,45.0,66.0,35.0,50.0,31.0,31.0,57.0,63.0,55.0,47.0
228362,LB,54.0,29.0,49.0,56.0,38.0,55.0,48.0,34.0,52.0,56.0,63.0,68.0,65.0,54.0,70.0,54.0,61.0,53.0,60.0,32.0,38.0,52.0,52.0,52.0,28.0,49.0
252059,CB,38.0,42.0,57.0,64.0,38.0,57.0,36.0,34.0,54.0,58.0,56.0,66.0,49.0,48.0,69.0,49.0,64.0,58.0,55.0,45.0,61.0,51.0,40.0,38.0,44.0,44.0
243126,RB,50.0,31.0,37.0,57.0,34.0,58.0,39.0,31.0,42.0,53.0,71.0,69.0,68.0,54.0,73.0,58.0,61.0,68.0,41.0,37.0,57.0,56.0,48.0,45.0,34.0,49.0
236539,RW,56.0,60.0,36.0,53.0,44.0,63.0,43.0,35.0,49.0,57.0,85.0,72.0,62.0,52.0,62.0,61.0,69.0,52.0,72.0,47.0,28.0,23.0,53.0,48.0,49.0,58.0
229454,ST,43.0,56.0,56.0,58.0,64.0,64.0,54.0,34.0,42.0,61.0,70.0,75.0,68.0,55.0,76.0,62.0,62.0,55.0,68.0,52.0,38.0,23.0,54.0,51.0,61.0,60.0
241817,ST,33.0,59.0,57.0,61.0,49.0,64.0,43.0,35.0,41.0,61.0,78.0,84.0,68.0,53.0,75.0,58.0,55.0,61.0,57.0,53.0,38.0,19.0,58.0,51.0,65.0,51.0
240008,CB,28.0,22.0,43.0,61.0,29.0,53.0,23.0,30.0,40.0,62.0,62.0,67.0,65.0,60.0,62.0,33.0,89.0,73.0,77.0,27.0,65.0,63.0,32.0,52.0,35.0,59.0
212909,ST,31.0,58.0,65.0,52.0,42.0,58.0,36.0,33.0,32.0,64.0,82.0,85.0,74.0,51.0,65.0,58.0,83.0,55.0,68.0,49.0,44.0,18.0,55.0,45.0,55.0,51.0
238627,ST,45.0,60.0,64.0,48.0,49.0,60.0,44.0,42.0,42.0,60.0,75.0,77.0,57.0,58.0,66.0,60.0,72.0,59.0,60.0,59.0,41.0,18.0,56.0,46.0,64.0,59.0
237726,ST,38.0,71.0,64.0,50.0,48.0,59.0,53.0,33.0,44.0,57.0,73.0,76.0,60.0,64.0,61.0,74.0,58.0,64.0,60.0,55.0,30.0,17.0,70.0,50.0,62.0,65.0
252691,CAM,49.0,50.0,32.0,65.0,39.0,62.0,51.0,53.0,56.0,60.0,67.0,68.0,66.0,52.0,84.0,57.0,59.0,54.0,46.0,49.0,39.0,23.0,58.0,57.0,45.0,55.0
239889,LW,59.0,59.0,37.0,56.0,53.0,68.0,54.0,45.0,43.0,65.0,79.0,79.0,72.0,58.0,73.0,59.0,41.0,31.0,56.0,58.0,28.0,23.0,48.0,46.0,58.0,50.0
244664,RW,54.0,44.0,39.0,58.0,42.0,64.0,43.0,45.0,46.0,61.0,75.0,74.0,81.0,50.0,84.0,57.0,78.0,54.0,36.0,50.0,38.0,27.0,51.0,47.0,45.0,49.0
216665,CB,40.0,26.0,68.0,61.0,34.0,47.0,32.0,32.0,60.0,61.0,52.0,37.0,40.0,63.0,65.0,54.0,80.0,60.0,73.0,48.0,62.0,66.0,22.0,20.0,32.0,64.0
209072,CB,49.0,34.0,68.0,67.0,23.0,57.0,30.0,29.0,30.0,69.0,58.0,54.0,58.0,61.0,40.0,32.0,75.0,61.0,76.0,25.0,53.0,63.0,44.0,35.0,43.0,48.0
246169,CAM,63.0,59.0,21.0,69.0,42.0,67.0,58.0,75.0,62.0,66.0,53.0,54.0,65.0,51.0,76.0,54.0,39.0,54.0,67.0,65.0,35.0,18.0,63.0,68.0,46.0,60.0
237026,RB,56.0,34.0,53.0,54.0,35.0,58.0,46.0,37.0,44.0,53.0,65.0,62.0,66.0,59.0,63.0,43.0,44.0,53.0,55.0,31.0,61.0,59.0,45.0,38.0,40.0,47.0
236282,ST,38.0,69.0,68.0,55.0,53.0,62.0,43.0,24.0,39.0,57.0,56.0,53.0,57.0,54.0,55.0,71.0,69.0,61.0,66.0,64.0,49.0,20.0,58.0,48.0,50.0,57.0
251413,ST,32.0,69.0,74.0,51.0,56.0,54.0,54.0,29.0,35.0,57.0,55.0,61.0,55.0,57.0,69.0,65.0,70.0,70.0,69.0,56.0,53.0,23.0,58.0,49.0,60.0,57.0
254136,RM,51.0,57.0,40.0,57.0,51.0,71.0,45.0,38.0,53.0,65.0,74.0,67.0,71.0,59.0,84.0,51.0,53.0,56.0,45.0,47.0,28.0,19.0,54.0,56.0,54.0,64.0
215267,ST,42.0,76.0,75.0,62.0,58.0,66.0,42.0,34.0,31.0,68.0,30.0,33.0,31.0,68.0,29.0,71.0,33.0,68.0,92.0,62.0,59.0,24.0,70.0,53.0,71.0,61.0
224132,LW,65.0,55.0,59.0,55.0,51.0,65.0,34.0,30.0,26.0,61.0,71.0,74.0,72.0,55.0,61.0,55.0,61.0,54.0,75.0,52.0,35.0,11.0,55.0,53.0,62.0,44.0
256079,CAM,34.0,47.0,40.0,62.0,30.0,49.0,30.0,39.0,49.0,63.0,61.0,62.0,59.0,51.0,69.0,45.0,60.0,72.0,52.0,51.0,58.0,57.0,54.0,54.0,40.0,47.0
248603,CB,49.0,25.0,70.0,63.0,33.0,39.0,34.0,29.0,48.0,61.0,64.0,63.0,43.0,62.0,55.0,39.0,70.0,64.0,73.0,22.0,64.0,65.0,30.0,32.0,46.0,61.0
244922,LB,53.0,35.0,51.0,54.0,34.0,51.0,33.0,32.0,41.0,51.0,72.0,71.0,68.0,51.0,75.0,38.0,63.0,69.0,58.0,37.0,53.0,51.0,49.0,37.0,41.0,38.0
242955,ST,54.0,63.0,60.0,60.0,43.0,58.0,33.0,32.0,58.0,60.0,62.0,66.0,56.0,56.0,65.0,51.0,65.0,62.0,69.0,50.0,44.0,23.0,65.0,56.0,58.0,56.0
251468,LB,56.0,30.0,42.0,54.0,27.0,57.0,55.0,49.0,42.0,51.0,67.0,65.0,70.0,51.0,72.0,41.0,63.0,65.0,57.0,29.0,55.0,49.0,46.0,39.0,38.0,42.0
251590,CB,47.0,38.0,50.0,51.0,35.0,44.0,46.0,43.0,50.0,45.0,67.0,67.0,64.0,50.0,65.0,49.0,70.0,64.0,63.0,40.0,54.0,50.0,42.0,46.0,42.0,46.0
232714,ST,39.0,68.0,74.0,59.0,53.0,54.0,35.0,33.0,39.0,60.0,32.0,42.0,66.0,67.0,41.0,69.0,73.0,51.0,80.0,56.0,62.0,29.0,73.0,44.0,64.0,68.0
254618,LB,65.0,30.0,57.0,62.0,20.0,49.0,37.0,28.0,59.0,62.0,67.0,64.0,67.0,54.0,78.0,29.0,66.0,71.0,56.0,29.0,52.0,54.0,44.0,33.0,38.0,41.0
230708,CB,39.0,20.0,73.0,64.0,30.0,35.0,27.0,29.0,52.0,53.0,58.0,63.0,43.0,69.0,46.0,34.0,75.0,72.0,78.0,22.0,71.0,73.0,27.0,30.0,35.0,62.0
231639,RB,54.0,30.0,52.0,47.0,27.0,56.0,42.0,34.0,43.0,52.0,72.0,68.0,59.0,54.0,69.0,41.0,62.0,72.0,58.0,28.0,58.0,56.0,44.0,42.0,37.0,43.0
244068,CB,24.0,17.0,68.0,64.0,15.0,43.0,29.0,32.0,64.0,54.0,53.0,76.0,54.0,67.0,54.0,31.0,60.0,64.0,75.0,19.0,64.0,70.0,24.0,57.0,39.0,56.0
252380,ST,30.0,60.0,67.0,56.0,53.0,65.0,48.0,34.0,35.0,60.0,55.0,53.0,54.0,47.0,68.0,57.0,65.0,65.0,57.0,58.0,57.0,37.0,55.0,58.0,64.0,53.0
251360,RB,55.0,29.0,44.0,58.0,23.0,55.0,48.0,29.0,44.0,58.0,72.0,70.0,76.0,56.0,77.0,32.0,66.0,66.0,57.0,25.0,52.0,58.0,44.0,41.0,35.0,45.0
231270,LB,56.0,26.0,47.0,50.0,25.0,59.0,48.0,33.0,40.0,58.0,71.0,74.0,63.0,58.0,70.0,26.0,61.0,68.0,59.0,25.0,48.0,56.0,55.0,45.0,33.0,44.0
255215,LB,58.0,30.0,50.0,56.0,31.0,56.0,38.0,37.0,60.0,56.0,68.0,74.0,58.0,60.0,63.0,32.0,58.0,57.0,55.0,28.0,55.0,57.0,42.0,40.0,43.0,52.0
214278,LM,52.0,49.0,43.0,52.0,52.0,60.0,57.0,30.0,54.0,62.0,68.0,70.0,73.0,61.0,86.0,54.0,61.0,59.0,57.0,49.0,31.0,11.0,62.0,60.0,51.0,55.0
228875,LM,61.0,58.0,42.0,60.0,45.0,62.0,47.0,34.0,50.0,61.0,75.0,80.0,64.0,45.0,64.0,58.0,61.0,58.0,65.0,38.0,27.0,23.0,55.0,49.0,60.0,56.0
211096,RB,51.0,23.0,48.0,55.0,23.0,52.0,26.0,33.0,47.0,52.0,69.0,72.0,74.0,49.0,67.0,27.0,68.0,70.0,77.0,25.0,53.0,69.0,44.0,33.0,35.0,62.0
256100,ST,46.0,58.0,58.0,60.0,66.0,62.0,52.0,38.0,41.0,59.0,62.0,61.0,72.0,62.0,67.0,50.0,67.0,62.0,58.0,46.0,48.0,28.0,61.0,45.0,42.0,54.0
219680,CB,47.0,28.0,70.0,64.0,30.0,46.0,39.0,35.0,58.0,59.0,50.0,53.0,52.0,57.0,35.0,48.0,49.0,58.0,82.0,29.0,69.0,66.0,25.0,34.0,45.0,64.0
255468,CAM,46.0,50.0,44.0,66.0,43.0,58.0,47.0,35.0,65.0,57.0,64.0,65.0,62.0,48.0,67.0,55.0,52.0,53.0,50.0,45.0,38.0,40.0,54.0,58.0,50.0,57.0
220844,ST,45.0,66.0,60.0,53.0,47.0,58.0,53.0,44.0,40.0,61.0,65.0,60.0,69.0,54.0,79.0,64.0,62.0,33.0,52.0,61.0,33.0,15.0,56.0,58.0,70.0,53.0
220682,CAM,42.0,62.0,56.0,57.0,42.0,73.0,42.0,41.0,35.0,72.0,76.0,78.0,76.0,56.0,64.0,62.0,56.0,60.0,56.0,56.0,38.0,16.0,56.0,51.0,61.0,54.0
215816,LM,59.0,53.0,44.0,57.0,54.0,61.0,56.0,48.0,51.0,59.0,65.0,53.0,70.0,40.0,74.0,57.0,33.0,64.0,46.0,51.0,37.0,28.0,55.0,54.0,59.0,49.0
254088,CAM,50.0,64.0,45.0,57.0,44.0,68.0,42.0,38.0,51.0,66.0,78.0,78.0,74.0,61.0,77.0,60.0,57.0,54.0,40.0,56.0,32.0,13.0,62.0,55.0,55.0,59.0
248784,ST,46.0,63.0,62.0,53.0,49.0,63.0,53.0,38.0,39.0,60.0,73.0,75.0,65.0,52.0,71.0,57.0,75.0,50.0,50.0,60.0,32.0,16.0,52.0,52.0,69.0,47.0
256342,CAM,42.0,38.0,49.0,58.0,45.0,52.0,55.0,34.0,53.0,54.0,61.0,64.0,57.0,53.0,59.0,48.0,55.0,45.0,53.0,49.0,54.0,55.0,48.0,54.0,45.0,45.0
246910,LM,59.0,58.0,49.0,58.0,50.0,67.0,50.0,42.0,46.0,60.0,73.0,70.0,62.0,45.0,70.0,70.0,46.0,62.0,45.0,45.0,35.0,18.0,56.0,50.0,61.0,53.0
235376,LW,58.0,53.0,28.0,50.0,58.0,62.0,66.0,33.0,32.0,60.0,77.0,76.0,76.0,50.0,85.0,59.0,68.0,60.0,60.0,56.0,51.0,19.0,54.0,48.0,39.0,53.0
228642,CAM,57.0,52.0,32.0,57.0,48.0,59.0,64.0,66.0,49.0,58.0,69.0,65.0,76.0,50.0,78.0,60.0,34.0,63.0,41.0,55.0,55.0,19.0,53.0,55.0,51.0,58.0
236626,CB,46.0,22.0,55.0,53.0,22.0,58.0,34.0,32.0,48.0,59.0,72.0,70.0,73.0,58.0,69.0,24.0,66.0,58.0,65.0,22.0,54.0,60.0,42.0,46.0,36.0,61.0
254500,CAM,41.0,60.0,45.0,59.0,56.0,65.0,53.0,38.0,46.0,56.0,79.0,77.0,76.0,60.0,74.0,63.0,57.0,54.0,43.0,59.0,32.0,11.0,49.0,57.0,62.0,47.0
232621,LB,50.0,35.0,45.0,55.0,28.0,55.0,30.0,29.0,45.0,57.0,72.0,73.0,71.0,51.0,81.0,37.0,80.0,70.0,57.0,28.0,46.0,54.0,42.0,44.0,33.0,45.0
251976,CAM,34.0,48.0,48.0,60.0,34.0,52.0,44.0,38.0,52.0,48.0,70.0,68.0,62.0,56.0,77.0,53.0,60.0,61.0,39.0,38.0,53.0,50.0,57.0,50.0,40.0,39.0
219911,CB,39.0,21.0,76.0,69.0,29.0,31.0,31.0,32.0,51.0,34.0,58.0,61.0,49.0,64.0,33.0,51.0,65.0,55.0,84.0,23.0,78.0,71.0,29.0,26.0,45.0,71.0
244023,ST,43.0,64.0,67.0,63.0,55.0,62.0,49.0,63.0,35.0,66.0,63.0,70.0,64.0,58.0,55.0,68.0,38.0,41.0,74.0,60.0,30.0,19.0,63.0,59.0,48.0,64.0
221025,CB,33.0,22.0,63.0,51.0,31.0,28.0,45.0,35.0,50.0,55.0,58.0,62.0,60.0,60.0,53.0,66.0,74.0,63.0,71.0,24.0,66.0,60.0,30.0,47.0,45.0,56.0
241190,ST,32.0,69.0,64.0,54.0,54.0,58.0,47.0,40.0,39.0,64.0,55.0,63.0,65.0,64.0,66.0,63.0,66.0,59.0,68.0,59.0,33.0,19.0,68.0,52.0,52.0,51.0
238491,ST,42.0,63.0,57.0,51.0,46.0,60.0,41.0,30.0,42.0,58.0,78.0,76.0,67.0,65.0,57.0,58.0,68.0,64.0,70.0,49.0,59.0,16.0,62.0,51.0,61.0,60.0
222422,ST,35.0,60.0,53.0,51.0,50.0,64.0,60.0,30.0,47.0,59.0,79.0,79.0,71.0,55.0,71.0,60.0,52.0,67.0,65.0,53.0,28.0,33.0,50.0,46.0,61.0,47.0
208594,CB,39.0,22.0,62.0,58.0,31.0,49.0,25.0,30.0,59.0,58.0,54.0,66.0,58.0,61.0,59.0,56.0,62.0,63.0,77.0,24.0,66.0,58.0,24.0,38.0,43.0,62.0
234106,CB,52.0,28.0,55.0,57.0,30.0,55.0,35.0,30.0,55.0,44.0,64.0,66.0,60.0,52.0,63.0,58.0,67.0,65.0,66.0,35.0,56.0,56.0,39.0,35.0,38.0,44.0
253996,RM,42.0,55.0,39.0,51.0,39.0,53.0,45.0,47.0,49.0,55.0,67.0,69.0,78.0,64.0,63.0,54.0,70.0,62.0,57.0,39.0,50.0,25.0,52.0,49.0,48.0,50.0
244972,ST,38.0,65.0,63.0,57.0,63.0,64.0,51.0,32.0,42.0,62.0,62.0,63.0,60.0,58.0,65.0,70.0,44.0,51.0,70.0,61.0,36.0,19.0,60.0,47.0,68.0,52.0
235280,CB,29.0,28.0,69.0,51.0,38.0,44.0,36.0,32.0,41.0,48.0,53.0,66.0,48.0,61.0,30.0,53.0,71.0,71.0,80.0,38.0,76.0,64.0,34.0,35.0,58.0,52.0
245537,RM,60.0,49.0,34.0,52.0,51.0,65.0,58.0,40.0,43.0,63.0,85.0,82.0,76.0,46.0,73.0,48.0,45.0,59.0,43.0,47.0,34.0,25.0,58.0,63.0,38.0,49.0
245626,CB,56.0,30.0,56.0,61.0,25.0,49.0,25.0,33.0,62.0,59.0,63.0,64.0,72.0,58.0,77.0,20.0,65.0,58.0,47.0,28.0,64.0,61.0,46.0,43.0,32.0,48.0
250779,CB,40.0,36.0,62.0,62.0,33.0,47.0,29.0,26.0,58.0,57.0,54.0,64.0,38.0,55.0,42.0,59.0,54.0,64.0,84.0,38.0,70.0,61.0,34.0,55.0,36.0,58.0
204935,GK,17.0,19.0,15.0,55.0,20.0,14.0,18.0,16.0,56.0,40.0,53.0,44.0,55.0,80.0,55.0,65.0,77.0,45.0,70.0,13.0,42.0,24.0,18.0,68.0,45.0,64.0
248007,RB,60.0,29.0,52.0,57.0,28.0,47.0,33.0,27.0,40.0,58.0,64.0,56.0,66.0,62.0,80.0,30.0,65.0,68.0,66.0,33.0,55.0,66.0,48.0,34.0,30.0,55.0
251822,CB,49.0,35.0,52.0,59.0,44.0,51.0,43.0,43.0,60.0,47.0,55.0,68.0,76.0,49.0,69.0,42.0,54.0,34.0,62.0,32.0,58.0,41.0,44.0,54.0,46.0,58.0
254529,RB,62.0,22.0,47.0,45.0,30.0,56.0,34.0,31.0,39.0,59.0,79.0,78.0,71.0,55.0,75.0,31.0,60.0,63.0,59.0,26.0,56.0,52.0,57.0,45.0,42.0,45.0
255377,RM,57.0,56.0,39.0,57.0,47.0,59.0,53.0,44.0,52.0,62.0,72.0,70.0,61.0,46.0,65.0,58.0,39.0,57.0,53.0,52.0,31.0,27.0,55.0,55.0,58.0,52.0
256149,CDM,36.0,33.0,44.0,61.0,28.0,41.0,37.0,35.0,56.0,63.0,61.0,62.0,58.0,68.0,57.0,42.0,58.0,61.0,51.0,31.0,51.0,66.0,33.0,60.0,45.0,44.0
237671,CAM,35.0,51.0,58.0,57.0,43.0,60.0,46.0,33.0,51.0,53.0,76.0,72.0,79.0,48.0,78.0,57.0,60.0,51.0,49.0,55.0,28.0,15.0,53.0,58.0,73.0,45.0
243353,CDM,42.0,33.0,50.0,63.0,31.0,52.0,42.0,36.0,56.0,55.0,58.0,63.0,53.0,53.0,66.0,52.0,63.0,68.0,49.0,30.0,61.0,47.0,42.0,49.0,48.0,57.0
250823,RM,50.0,44.0,44.0,52.0,43.0,50.0,46.0,45.0,51.0,51.0,66.0,60.0,66.0,50.0,72.0,52.0,51.0,50.0,55.0,45.0,62.0,45.0,46.0,45.0,40.0,42.0
244196,LB,54.0,31.0,42.0,51.0,32.0,50.0,40.0,36.0,48.0,56.0,75.0,78.0,68.0,57.0,61.0,39.0,51.0,65.0,54.0,38.0,44.0,55.0,46.0,48.0,45.0,49.0
251499,RW,54.0,61.0,53.0,57.0,53.0,64.0,54.0,42.0,41.0,62.0,75.0,70.0,73.0,58.0,71.0,49.0,52.0,63.0,44.0,51.0,34.0,23.0,62.0,54.0,56.0,52.0
250740,CM,39.0,33.0,52.0,56.0,30.0,52.0,41.0,42.0,50.0,52.0,74.0,78.0,62.0,50.0,60.0,51.0,75.0,68.0,64.0,36.0,39.0,50.0,36.0,52.0,48.0,43.0
250942,LB,50.0,28.0,51.0,53.0,26.0,59.0,52.0,48.0,49.0,62.0,66.0,72.0,85.0,56.0,87.0,29.0,63.0,67.0,35.0,20.0,55.0,53.0,43.0,44.0,30.0,52.0
245809,ST,31.0,69.0,65.0,53.0,54.0,53.0,42.0,38.0,39.0,63.0,68.0,70.0,54.0,51.0,55.0,70.0,65.0,56.0,73.0,61.0,56.0,27.0,63.0,42.0,66.0,56.0
246273,ST,42.0,62.0,48.0,52.0,54.0,59.0,61.0,39.0,44.0,53.0,74.0,78.0,52.0,54.0,72.0,63.0,56.0,56.0,54.0,55.0,39.0,20.0,56.0,61.0,64.0,51.0
245784,LB,64.0,28.0,49.0,42.0,36.0,65.0,43.0,36.0,41.0,55.0,60.0,60.0,57.0,62.0,61.0,36.0,60.0,55.0,55.0,31.0,59.0,60.0,59.0,43.0,41.0,48.0
199383,CB,34.0,29.0,78.0,64.0,32.0,27.0,38.0,26.0,69.0,44.0,34.0,33.0,33.0,69.0,29.0,64.0,58.0,51.0,84.0,35.0,72.0,73.0,40.0,54.0,30.0,79.0
243844,RB,58.0,37.0,54.0,49.0,28.0,59.0,49.0,37.0,33.0,54.0,70.0,67.0,55.0,54.0,44.0,34.0,59.0,68.0,54.0,29.0,63.0,59.0,46.0,44.0,50.0,47.0
243386,ST,29.0,66.0,59.0,62.0,44.0,65.0,26.0,25.0,57.0,70.0,67.0,67.0,65.0,52.0,68.0,65.0,70.0,68.0,64.0,53.0,56.0,17.0,61.0,41.0,56.0,55.0
235881,ST,41.0,59.0,56.0,55.0,57.0,57.0,43.0,36.0,40.0,56.0,66.0,61.0,66.0,53.0,69.0,60.0,59.0,64.0,74.0,57.0,63.0,15.0,57.0,52.0,60.0,53.0
229670,ST,36.0,66.0,64.0,54.0,50.0,59.0,47.0,39.0,35.0,55.0,70.0,70.0,71.0,60.0,62.0,70.0,63.0,51.0,62.0,57.0,37.0,18.0,52.0,56.0,69.0,52.0
240777,CB,49.0,31.0,64.0,38.0,35.0,68.0,38.0,41.0,36.0,47.0,55.0,61.0,59.0,57.0,73.0,33.0,60.0,49.0,48.0,34.0,64.0,65.0,50.0,39.0,44.0,50.0
253096,RM,52.0,44.0,36.0,50.0,40.0,64.0,55.0,38.0,37.0,63.0,79.0,77.0,78.0,57.0,83.0,57.0,46.0,60.0,37.0,44.0,46.0,33.0,51.0,50.0,45.0,54.0
236396,LM,67.0,60.0,42.0,61.0,52.0,66.0,55.0,43.0,65.0,68.0,65.0,72.0,63.0,50.0,61.0,53.0,43.0,60.0,46.0,49.0,29.0,19.0,65.0,60.0,63.0,56.0
255675,CAM,38.0,54.0,40.0,61.0,39.0,56.0,41.0,38.0,60.0,58.0,60.0,61.0,62.0,49.0,70.0,49.0,58.0,55.0,39.0,58.0,38.0,48.0,56.0,55.0,41.0,48.0
255075,CAM,43.0,61.0,46.0,68.0,33.0,57.0,37.0,31.0,52.0,65.0,57.0,62.0,57.0,60.0,65.0,31.0,69.0,61.0,52.0,52.0,51.0,58.0,53.0,55.0,41.0,41.0
236785,ST,34.0,57.0,48.0,44.0,42.0,58.0,55.0,38.0,26.0,58.0,82.0,83.0,78.0,48.0,76.0,58.0,68.0,67.0,76.0,56.0,54.0,11.0,57.0,44.0,58.0,51.0
232873,CB,56.0,24.0,62.0,52.0,21.0,38.0,29.0,25.0,53.0,58.0,77.0,79.0,58.0,57.0,37.0,48.0,64.0,62.0,82.0,15.0,67.0,62.0,37.0,45.0,35.0,47.0
204476,CB,31.0,34.0,74.0,59.0,32.0,44.0,35.0,30.0,51.0,55.0,39.0,44.0,33.0,58.0,34.0,56.0,70.0,64.0,81.0,33.0,83.0,69.0,36.0,40.0,44.0,65.0
237438,ST,28.0,68.0,67.0,67.0,50.0,63.0,41.0,30.0,35.0,64.0,62.0,63.0,65.0,62.0,58.0,58.0,71.0,62.0,69.0,57.0,25.0,29.0,66.0,45.0,60.0,58.0
252864,CAM,42.0,50.0,38.0,62.0,38.0,71.0,47.0,38.0,66.0,68.0,68.0,76.0,66.0,61.0,78.0,46.0,55.0,44.0,42.0,53.0,39.0,29.0,50.0,61.0,42.0,53.0
241866,CB,45.0,34.0,48.0,60.0,30.0,53.0,40.0,41.0,54.0,52.0,64.0,53.0,67.0,50.0,58.0,51.0,84.0,49.0,69.0,40.0,67.0,53.0,38.0,40.0,42.0,43.0
242012,ST,25.0,64.0,66.0,46.0,59.0,59.0,26.0,22.0,29.0,54.0,79.0,83.0,68.0,59.0,62.0,65.0,74.0,55.0,70.0,54.0,65.0,19.0,64.0,43.0,56.0,51.0
250866,LB,53.0,30.0,49.0,50.0,34.0,56.0,45.0,42.0,42.0,55.0,69.0,66.0,70.0,56.0,75.0,45.0,56.0,56.0,42.0,35.0,53.0,58.0,48.0,47.0,50.0,44.0
256086,RM,65.0,55.0,34.0,64.0,44.0,69.0,49.0,35.0,34.0,65.0,68.0,72.0,65.0,57.0,81.0,59.0,48.0,65.0,51.0,52.0,30.0,19.0,54.0,49.0,51.0,43.0
236325,LB,57.0,34.0,47.0,43.0,29.0,65.0,39.0,38.0,32.0,48.0,72.0,72.0,71.0,55.0,60.0,35.0,62.0,54.0,56.0,37.0,57.0,56.0,56.0,43.0,50.0,45.0
246601,RM,52.0,45.0,39.0,56.0,51.0,55.0,49.0,36.0,54.0,57.0,70.0,73.0,74.0,56.0,80.0,54.0,50.0,65.0,52.0,49.0,44.0,34.0,49.0,54.0,40.0,59.0
255845,CAM,32.0,53.0,39.0,60.0,38.0,58.0,36.0,42.0,56.0,54.0,60.0,66.0,51.0,59.0,70.0,44.0,49.0,63.0,47.0,52.0,42.0,56.0,60.0,52.0,44.0,39.0
237020,LB,57.0,28.0,42.0,49.0,23.0,53.0,41.0,27.0,47.0,56.0,76.0,79.0,73.0,51.0,83.0,20.0,73.0,61.0,65.0,29.0,46.0,52.0,49.0,45.0,52.0,43.0
236885,ST,41.0,60.0,64.0,57.0,50.0,54.0,34.0,41.0,38.0,59.0,66.0,69.0,64.0,59.0,57.0,63.0,70.0,40.0,79.0,58.0,63.0,24.0,62.0,50.0,64.0,52.0
234063,ST,36.0,61.0,58.0,54.0,53.0,68.0,33.0,26.0,39.0,64.0,77.0,74.0,72.0,60.0,59.0,65.0,66.0,56.0,73.0,56.0,42.0,12.0,64.0,47.0,65.0,50.0
251734,RM,49.0,38.0,43.0,51.0,55.0,57.0,61.0,48.0,44.0,55.0,81.0,77.0,81.0,38.0,79.0,48.0,58.0,74.0,36.0,35.0,50.0,34.0,49.0,50.0,52.0,50.0
248390,CAM,34.0,50.0,60.0,56.0,41.0,60.0,37.0,28.0,50.0,58.0,65.0,68.0,70.0,53.0,78.0,54.0,66.0,56.0,40.0,50.0,42.0,22.0,52.0,57.0,45.0,44.0
208597,CB,31.0,19.0,68.0,63.0,25.0,51.0,25.0,22.0,61.0,59.0,55.0,46.0,58.0,62.0,55.0,35.0,81.0,67.0,78.0,21.0,74.0,64.0,23.0,51.0,31.0,64.0
244246,RM,57.0,56.0,35.0,56.0,49.0,66.0,52.0,51.0,47.0,64.0,73.0,75.0,73.0,45.0,73.0,54.0,74.0,45.0,64.0,51.0,38.0,23.0,57.0,46.0,53.0,58.0
229851,CB,30.0,25.0,70.0,50.0,25.0,34.0,30.0,23.0,30.0,50.0,65.0,68.0,45.0,61.0,74.0,37.0,85.0,70.0,79.0,25.0,75.0,67.0,25.0,30.0,45.0,65.0
241423,CB,40.0,32.0,47.0,54.0,36.0,42.0,42.0,46.0,51.0,52.0,53.0,55.0,51.0,48.0,65.0,56.0,52.0,72.0,71.0,35.0,70.0,55.0,34.0,41.0,54.0,43.0
247179,CAM,48.0,55.0,35.0,60.0,42.0,58.0,49.0,56.0,58.0,61.0,62.0,54.0,65.0,44.0,64.0,61.0,41.0,34.0,62.0,58.0,48.0,39.0,51.0,56.0,46.0,44.0
215283,CB,49.0,28.0,70.0,53.0,36.0,50.0,35.0,32.0,45.0,52.0,35.0,36.0,43.0,72.0,40.0,57.0,50.0,60.0,84.0,39.0,73.0,73.0,31.0,30.0,40.0,62.0
243977,ST,32.0,69.0,62.0,55.0,37.0,62.0,39.0,58.0,46.0,66.0,66.0,68.0,70.0,49.0,60.0,72.0,65.0,67.0,60.0,59.0,24.0,17.0,64.0,52.0,71.0,65.0
251464,RB,58.0,24.0,49.0,55.0,26.0,56.0,30.0,31.0,56.0,50.0,68.0,78.0,63.0,58.0,62.0,40.0,63.0,65.0,53.0,31.0,58.0,59.0,47.0,36.0,36.0,51.0
