ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness
212491, A. Masuaku,26,https://cdn.sofifa.com/players/212/491/20_60.png,DR Congo,https://cdn.sofifa.com/flags/cd.png,77,79,West Ham United,https://cdn.sofifa.com/teams/19/light_30.png,€9.5M,€37K,2011,Left,1.0,2.0,4.0,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",26.0,"Aug 8, 2016",nan,2024,5'10,154lbs,77.0,55.0,63.0,75.0,61.0,82.0,71.0,48.0,69.0,78.0,83.0,84.0,77.0,74.0,79.0,75.0,70.0,78.0,68.0,71.0,65.0,69.0,65.0,71.0,49.0,75.0,nan,75.0,74.0,8.0,7.0,10.0,7.0,7.0,LB,77.0,€18.8M,66.0
207441, L. Vietto,26,https://cdn.sofifa.com/players/207/441/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,78,79,Sporting CP,https://cdn.sofifa.com/teams/237/light_30.png,€12M,€17K,2011,Right,1.0,4.0,3.0,Medium/ Medium,Lean (170-185),Yes,"<span class=""pos pos28"">SUB",10.0,"Jul 1, 2019",nan,2024,5'8,143lbs,74.0,73.0,69.0,75.0,77.0,82.0,78.0,70.0,74.0,83.0,79.0,75.0,84.0,72.0,80.0,78.0,72.0,74.0,57.0,79.0,63.0,35.0,76.0,79.0,69.0,74.0,nan,46.0,35.0,14.0,14.0,8.0,8.0,12.0,CAM,79.0,€24.9M,47.0
223241, M. Benítez,29,https://cdn.sofifa.com/players/223/241/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,72,72,Defensa y Justicia,https://cdn.sofifa.com/teams/111710/light_30.png,€3M,€12K,2010,Left,1.0,3.0,3.0,High/ High,Normal (170-185),No,"<span class=""pos pos15"">LCM",3.0,"Jul 1, 2010",nan,2021,5'10,179lbs,75.0,57.0,59.0,73.0,53.0,67.0,81.0,67.0,75.0,73.0,77.0,71.0,74.0,75.0,67.0,81.0,81.0,89.0,81.0,65.0,85.0,67.0,59.0,71.0,45.0,63.0,nan,67.0,69.0,9.0,11.0,8.0,9.0,10.0,CM,72.0,€4.5M,59.0
237819, N. Domínguez,22,https://cdn.sofifa.com/players/237/819/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,75,85,Bologna,https://cdn.sofifa.com/teams/189/light_30.png,€10.5M,€25K,2010,Right,1.0,4.0,3.0,High/ High,Lean (170-185),No,"<span class=""pos pos28"">SUB",8.0,"Aug 30, 2019",nan,2024,5'10,161lbs,63.0,65.0,68.0,80.0,51.0,73.0,49.0,45.0,76.0,75.0,79.0,75.0,78.0,69.0,80.0,71.0,86.0,93.0,67.0,69.0,86.0,71.0,63.0,69.0,51.0,57.0,nan,79.0,79.0,6.0,11.0,9.0,10.0,5.0,CM,77.0,€21M,59.0
158963, L. Biglia,34,https://cdn.sofifa.com/players/158/963/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,77,77,Fatih Karagümrük S.K.,https://cdn.sofifa.com/teams/111117/light_30.png,€3.4M,€15K,2010,Right,3.0,4.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos11"">LDM",6.0,"Sep 16, 2020",nan,2021,5'10,139lbs,74.0,50.0,54.0,82.0,78.0,76.0,71.0,76.0,79.0,80.0,52.0,50.0,70.0,72.0,78.0,77.0,58.0,65.0,57.0,75.0,80.0,78.0,50.0,76.0,72.0,80.0,nan,78.0,74.0,14.0,12.0,7.0,12.0,7.0,CDM,77.0,€6.8M,76.0
235467, M. Moreno,26,https://cdn.sofifa.com/players/235/467/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,75,77,Atlanta United,https://cdn.sofifa.com/teams/112885/light_30.png,€8M,€9K,2010,Right,1.0,3.0,5.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",16.0,"Sep 22, 2020",nan,2021,5'8,143lbs,61.0,63.0,51.0,73.0,57.0,84.0,77.0,59.0,75.0,82.0,91.0,87.0,93.0,69.0,90.0,73.0,75.0,81.0,47.0,71.0,57.0,65.0,66.0,77.0,65.0,77.0,nan,67.0,49.0,8.0,9.0,15.0,8.0,12.0,CAM,78.0,€12.6M,53.0
156142, 19 R. Eremenko,31,https://cdn.sofifa.com/players/156/142/19_60.png,Finland,https://cdn.sofifa.com/flags/fi.png,78,78,Spartak Moscow,https://cdn.sofifa.com/teams/100767/light_30.png,€9M,€2K,2010,Right,2.0,4.0,4.0,Medium/ High,Lean (185+),No,"<span class=""pos pos28"">SUB",26.0,"Aug 10, 2018",nan,2019,6'1,176lbs,75.0,69.0,43.0,83.0,85.0,78.0,74.0,73.0,78.0,80.0,69.0,68.0,70.0,68.0,73.0,82.0,71.0,66.0,72.0,78.0,63.0,46.0,73.0,85.0,61.0,83.0,59.0,56.0,58.0,15.0,10.0,13.0,6.0,10.0,CAM,77.0,€18.9M,nan
218339, M. Dahoud,24,https://cdn.sofifa.com/players/218/339/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,76,81,Borussia Dortmund,https://cdn.sofifa.com/teams/22/light_30.png,€10M,€41K,2010,Right,2.0,4.0,4.0,High/ High,Lean (170-185),Yes,"<span class=""pos pos28"">SUB",8.0,"Jul 1, 2017",nan,2022,5'10,150lbs,67.0,58.0,43.0,77.0,59.0,82.0,68.0,53.0,75.0,81.0,78.0,68.0,86.0,77.0,87.0,81.0,71.0,89.0,57.0,73.0,68.0,77.0,66.0,79.0,55.0,62.0,nan,58.0,52.0,14.0,7.0,9.0,12.0,11.0,CAM,78.0,€17.8M,72.0
199189, R. Barkley,26,https://cdn.sofifa.com/players/199/189/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,78,81,Aston Villa,https://cdn.sofifa.com/teams/2/light_30.png,€12.5M,€58K,2010,Right,2.0,5.0,4.0,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos28"">SUB",16.0,nan,"<a href=""/team/5/chelsea/"">Chelsea</a>","Jun 30, 2021",6'1,192lbs,67.0,69.0,65.0,83.0,62.0,83.0,69.0,73.0,80.0,84.0,69.0,69.0,65.0,76.0,61.0,81.0,64.0,69.0,76.0,81.0,74.0,54.0,75.0,80.0,65.0,80.0,nan,60.0,51.0,9.0,14.0,12.0,6.0,10.0,CAM,81.0,nan,54.0
207733, Filipe Augusto,26,https://cdn.sofifa.com/players/207/733/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,75,76,Rio Ave FC,https://cdn.sofifa.com/teams/744/light_30.png,€7.5M,€11K,2010,Left,1.0,2.0,3.0,Medium/ High,Normal (170-185),No,"<span class=""pos pos15"">LCM",5.0,"Jan 30, 2019",nan,2021,6'0,170lbs,66.0,55.0,55.0,78.0,54.0,75.0,70.0,62.0,80.0,77.0,66.0,67.0,69.0,76.0,67.0,77.0,68.0,86.0,70.0,70.0,83.0,73.0,67.0,73.0,74.0,78.0,nan,70.0,60.0,8.0,10.0,8.0,12.0,14.0,CM,76.0,€16.3M,70.0
205192, Denis Suárez,26,https://cdn.sofifa.com/players/205/192/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,78,79,RC Celta,https://cdn.sofifa.com/teams/450/light_30.png,€12M,€28K,2010,Right,2.0,3.0,3.0,Medium/ Medium,Lean (170-185),Yes,"<span class=""pos pos23"">RW",6.0,"Jul 1, 2019",nan,2023,5'9,152lbs,75.0,71.0,49.0,79.0,68.0,82.0,82.0,70.0,78.0,81.0,75.0,75.0,81.0,82.0,76.0,74.0,58.0,66.0,55.0,73.0,47.0,66.0,78.0,81.0,63.0,75.0,nan,59.0,49.0,10.0,14.0,10.0,7.0,7.0,CAM,80.0,€26.1M,69.0
200215, S. Rode,29,https://cdn.sofifa.com/players/200/215/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,77,77,Eintracht Frankfurt,https://cdn.sofifa.com/teams/1824/light_30.png,€7.5M,€27K,2010,Right,2.0,3.0,3.0,High/ High,Normal (170-185),Yes,"<span class=""pos pos11"">LDM",17.0,"Jul 27, 2019",nan,2024,5'11,157lbs,69.0,60.0,66.0,76.0,55.0,73.0,51.0,52.0,74.0,74.0,71.0,65.0,69.0,76.0,74.0,75.0,76.0,75.0,75.0,68.0,85.0,79.0,70.0,73.0,51.0,76.0,nan,77.0,74.0,9.0,8.0,14.0,7.0,11.0,CDM,77.0,€12.8M,78.0
230239, 20 Claudiano Sobrino,23,https://cdn.sofifa.com/players/230/239/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,74,74,Chapecoense,https://cdn.sofifa.com/teams/112476/light_30.png,€5.5M,€12K,2010,Right,1.0,4.0,2.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos9"">RDM",6.0,"Jan 1, 2016",nan,2022,5'10,159lbs,72.0,53.0,69.0,76.0,53.0,71.0,64.0,57.0,76.0,69.0,72.0,74.0,81.0,79.0,83.0,58.0,74.0,82.0,71.0,61.0,75.0,70.0,63.0,76.0,71.0,67.0,nan,69.0,65.0,9.0,12.0,12.0,8.0,12.0,CDM,74.0,€10.5M,73.0
202078, D. Nagbe,29,https://cdn.sofifa.com/players/202/078/20_60.png,United States,https://cdn.sofifa.com/flags/us.png,75,75,Columbus Crew SC,https://cdn.sofifa.com/teams/687/light_30.png,€6.5M,€9K,2010,Right,1.0,4.0,4.0,High/ High,Normal (170-185),Yes,"<span class=""pos pos11"">LDM",6.0,"Nov 13, 2019",nan,2021,5'9,165lbs,50.0,59.0,58.0,84.0,70.0,80.0,72.0,68.0,71.0,82.0,81.0,78.0,85.0,79.0,78.0,74.0,72.0,80.0,70.0,70.0,59.0,65.0,59.0,72.0,61.0,83.0,nan,62.0,58.0,6.0,8.0,12.0,7.0,13.0,CAM,76.0,€9.8M,67.0
177604, Nacho Monreal,34,https://cdn.sofifa.com/players/177/604/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,80,Real Sociedad,https://cdn.sofifa.com/teams/457/light_30.png,€5M,€32K,2009,Left,2.0,3.0,3.0,Medium/ Medium,Lean (170-185),Yes,"<span class=""pos pos7"">LB",20.0,"Aug 31, 2019",nan,2021,5'11,170lbs,76.0,55.0,72.0,77.0,58.0,73.0,74.0,52.0,70.0,77.0,68.0,67.0,70.0,82.0,71.0,74.0,74.0,67.0,64.0,61.0,77.0,81.0,72.0,66.0,61.0,76.0,nan,83.0,81.0,7.0,5.0,9.0,3.0,5.0,LB,80.0,€10.5M,77.0
224081, K. Phillips,24,https://cdn.sofifa.com/players/224/081/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,82,Leeds United,https://cdn.sofifa.com/teams/8/light_30.png,€9.5M,€64K,2009,Right,1.0,3.0,3.0,Medium/ High,Normal (170-185),No,"<span class=""pos pos10"">CDM",23.0,"Jul 1, 2014",nan,2024,5'10,159lbs,65.0,64.0,64.0,73.0,55.0,65.0,52.0,67.0,78.0,72.0,65.0,66.0,68.0,72.0,72.0,75.0,82.0,85.0,81.0,67.0,84.0,73.0,66.0,68.0,58.0,77.0,nan,77.0,72.0,8.0,8.0,8.0,12.0,14.0,CDM,77.0,€20.9M,73.0
216158, S. Widmer,27,https://cdn.sofifa.com/players/216/158/20_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,76,77,FC Basel 1893,https://cdn.sofifa.com/teams/896/light_30.png,€7.5M,€16K,2009,Right,2.0,4.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",6.0,nan,nan,nan,6'0,174lbs,76.0,58.0,72.0,72.0,48.0,75.0,66.0,56.0,71.0,74.0,77.0,82.0,75.0,72.0,65.0,74.0,84.0,87.0,77.0,65.0,64.0,70.0,69.0,66.0,56.0,72.0,nan,72.0,69.0,10.0,8.0,7.0,5.0,14.0,RB,76.0,€11.8M,73.0
161805, V. Behrami,35,https://cdn.sofifa.com/players/161/805/20_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,75,75,Genoa,https://cdn.sofifa.com/teams/110556/light_30.png,€2.1M,€11K,2009,Right,2.0,3.0,3.0,Medium/ High,Normal (185+),Yes,"<span class=""pos pos28"">SUB",11.0,"Jan 2, 2020",nan,2020,6'1,181lbs,68.0,54.0,66.0,74.0,69.0,70.0,70.0,68.0,72.0,74.0,62.0,56.0,68.0,68.0,68.0,76.0,68.0,68.0,71.0,70.0,90.0,74.0,66.0,70.0,67.0,76.0,nan,78.0,76.0,12.0,11.0,7.0,15.0,11.0,CDM,75.0,€3.8M,72.0
245325, V. Castro,28,https://cdn.sofifa.com/players/245/325/20_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,77,77,,https://cdn.sofifa.com/flags/uy.png,€0,€0,2009,Right,1.0,3.0,3.0,High/ High,Normal (185+),No,"<span class=""pos pos28"">SUB",20.0,nan,nan,nan,6'2,187lbs,71.0,56.0,62.0,75.0,45.0,72.0,81.0,77.0,77.0,71.0,72.0,72.0,51.0,81.0,55.0,73.0,61.0,76.0,88.0,72.0,77.0,76.0,52.0,72.0,67.0,67.0,nan,76.0,76.0,11.0,15.0,8.0,7.0,7.0,CDM,77.0,nan,77.0
226370, André Horta,23,https://cdn.sofifa.com/players/226/370/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,75,82,SC Braga,https://cdn.sofifa.com/teams/1896/light_30.png,€9M,€12K,2008,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos15"">LCM",15.0,"Jul 1, 2019",nan,2024,5'9,137lbs,69.0,68.0,50.0,78.0,67.0,77.0,70.0,55.0,75.0,78.0,69.0,71.0,89.0,76.0,80.0,75.0,67.0,74.0,63.0,70.0,70.0,68.0,70.0,74.0,55.0,74.0,nan,71.0,59.0,6.0,15.0,15.0,10.0,8.0,CAM,77.0,€19.8M,66.0
230417, Edercinho Sepa,20,https://cdn.sofifa.com/players/230/417/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,74,74,Grêmio,https://cdn.sofifa.com/teams/1629/light_30.png,€5.5M,€16K,2008,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos10"">CDM",18.0,"Jan 1, 2019",nan,2023,5'10,168lbs,42.0,65.0,73.0,76.0,71.0,64.0,53.0,71.0,77.0,70.0,70.0,74.0,68.0,82.0,66.0,82.0,72.0,78.0,70.0,77.0,66.0,66.0,70.0,63.0,70.0,69.0,nan,76.0,68.0,7.0,12.0,13.0,7.0,8.0,CDM,74.0,€10.5M,81.0
242429, L. Cacace,19,https://cdn.sofifa.com/players/242/429/20_60.png,New Zealand,https://cdn.sofifa.com/flags/nz.png,73,84,Sint-Truidense VV,https://cdn.sofifa.com/teams/680/light_30.png,€6M,€6K,2008,Left,1.0,4.0,3.0,High/ Medium,Stocky (170-185),No,"<span class=""pos pos7"">LB",13.0,"Aug 28, 2020",nan,2023,6'0,159lbs,68.0,63.0,56.0,70.0,51.0,74.0,67.0,62.0,68.0,72.0,86.0,82.0,74.0,68.0,76.0,67.0,73.0,85.0,79.0,63.0,69.0,68.0,73.0,72.0,61.0,74.0,nan,73.0,64.0,12.0,11.0,10.0,9.0,12.0,LM,75.0,€9.9M,70.0
164491, 20 D. Aogo,32,https://cdn.sofifa.com/players/164/491/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,73,73,Hannover 96,https://cdn.sofifa.com/teams/485/light_30.png,€2.6M,€20K,2008,Left,2.0,3.0,3.0,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos28"">SUB",20.0,"Sep 3, 2019",nan,2020,6'1,183lbs,76.0,40.0,66.0,73.0,65.0,71.0,79.0,73.0,72.0,70.0,67.0,75.0,72.0,73.0,66.0,74.0,71.0,73.0,75.0,66.0,68.0,74.0,64.0,68.0,64.0,74.0,nan,73.0,72.0,7.0,10.0,16.0,16.0,6.0,CDM,73.0,€4.2M,73.0
205633, L. Castro,31,https://cdn.sofifa.com/players/205/633/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,75,75,SPAL,https://cdn.sofifa.com/teams/112791/light_30.png,€5.5M,€32K,2007,Right,2.0,4.0,4.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",19.0,"Sep 1, 2020",nan,2024,6'0,168lbs,77.0,58.0,58.0,79.0,67.0,79.0,76.0,68.0,76.0,80.0,69.0,65.0,74.0,73.0,78.0,77.0,62.0,64.0,64.0,74.0,65.0,72.0,75.0,75.0,68.0,75.0,nan,70.0,70.0,6.0,7.0,9.0,15.0,5.0,CM,75.0,€9.9M,52.0
229880, A. Wan-Bissaka,22,https://cdn.sofifa.com/players/229/880/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,83,88,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€30.5M,€115K,2007,Right,1.0,2.0,4.0,Medium/ High,PLAYER_BODY_TYPE_331,Yes,"<span class=""pos pos3"">RB",29.0,"Jun 29, 2019",nan,2024,6'0,159lbs,74.0,44.0,58.0,74.0,43.0,82.0,68.0,45.0,56.0,77.0,84.0,88.0,85.0,82.0,73.0,70.0,62.0,79.0,71.0,46.0,78.0,83.0,69.0,64.0,56.0,76.0,nan,85.0,90.0,9.0,8.0,6.0,8.0,8.0,RB,83.0,€60.2M,82.0
224294, L. Cook,23,https://cdn.sofifa.com/players/224/294/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,75,80,Bournemouth,https://cdn.sofifa.com/teams/1943/light_30.png,€9M,€13K,2007,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos13"">RCM",16.0,"Jul 8, 2016",nan,2022,5'9,157lbs,70.0,61.0,50.0,79.0,57.0,77.0,71.0,65.0,79.0,78.0,71.0,67.0,77.0,73.0,83.0,66.0,68.0,72.0,61.0,65.0,78.0,69.0,68.0,76.0,61.0,74.0,nan,72.0,68.0,6.0,15.0,12.0,15.0,13.0,CM,77.0,€17.8M,64.0
206413, T. Stepanenko,30,https://cdn.sofifa.com/players/206/413/20_60.png,Ukraine,https://cdn.sofifa.com/flags/ua.png,79,79,Shakhtar Donetsk,https://cdn.sofifa.com/teams/101059/light_30.png,€10.5M,€500,2007,Left,1.0,3.0,3.0,Medium/ High,Normal (170-185),No,"<span class=""pos pos9"">RDM",6.0,"Jul 1, 2010",nan,2022,5'11,176lbs,63.0,53.0,74.0,80.0,56.0,64.0,60.0,45.0,76.0,73.0,71.0,64.0,63.0,78.0,73.0,75.0,71.0,82.0,76.0,70.0,84.0,82.0,60.0,67.0,52.0,81.0,nan,79.0,77.0,15.0,13.0,9.0,14.0,9.0,CDM,79.0,€22.1M,79.0
205923, B. Davies,27,https://cdn.sofifa.com/players/205/923/20_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,80,81,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€14.5M,€86K,2007,Left,2.0,3.0,3.0,Medium/ High,Lean (170-185),Yes,"<span class=""pos pos7"">LB",33.0,"Jul 23, 2014",nan,2024,6'0,168lbs,78.0,58.0,66.0,79.0,48.0,75.0,72.0,48.0,70.0,78.0,73.0,73.0,68.0,78.0,68.0,65.0,74.0,83.0,69.0,52.0,76.0,79.0,64.0,75.0,54.0,74.0,nan,82.0,80.0,11.0,7.0,6.0,7.0,14.0,LB,80.0,€28.6M,77.0
223297, Carraça,27,https://cdn.sofifa.com/players/223/297/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,75,76,FC Porto,https://cdn.sofifa.com/teams/236/light_30.png,€6.5M,€12K,2007,Right,1.0,3.0,2.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",21.0,"Aug 12, 2020",nan,2024,5'10,154lbs,73.0,46.0,56.0,73.0,57.0,72.0,68.0,69.0,69.0,74.0,72.0,70.0,73.0,76.0,71.0,79.0,80.0,79.0,65.0,70.0,77.0,74.0,60.0,64.0,58.0,68.0,nan,74.0,71.0,10.0,15.0,12.0,14.0,15.0,RB,75.0,€13.5M,71.0
158851, 20 J. Beausejour,35,https://cdn.sofifa.com/players/158/851/20_60.png,Chile,https://cdn.sofifa.com/flags/cl.png,72,72,Universidad de Chile,https://cdn.sofifa.com/teams/15029/light_30.png,€875K,€6K,2007,Left,2.0,2.0,3.0,High/ Medium,Stocky (170-185),No,"<span class=""pos pos28"">SUB",15.0,"Jul 19, 2016",nan,2020,5'10,179lbs,73.0,56.0,64.0,65.0,52.0,71.0,74.0,67.0,67.0,74.0,82.0,85.0,88.0,64.0,64.0,67.0,67.0,75.0,84.0,57.0,72.0,66.0,73.0,65.0,71.0,71.0,nan,72.0,71.0,12.0,12.0,12.0,6.0,13.0,LB,72.0,€1.2M,66.0
189506, Victor Sánchez,32,https://cdn.sofifa.com/players/189/506/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,75,75,RCD Espanyol,https://cdn.sofifa.com/teams/452/light_30.png,€5M,€9K,2007,Right,1.0,3.0,3.0,Low/ High,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",4.0,"Jan 1, 2012",nan,2021,5'9,159lbs,74.0,59.0,67.0,79.0,56.0,70.0,68.0,69.0,78.0,76.0,54.0,54.0,71.0,78.0,75.0,71.0,77.0,61.0,61.0,68.0,83.0,79.0,65.0,81.0,61.0,78.0,nan,82.0,77.0,7.0,6.0,10.0,14.0,10.0,CDM,76.0,€7.5M,66.0
226162, E. Buendía,23,https://cdn.sofifa.com/players/226/162/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,77,83,Norwich City,https://cdn.sofifa.com/teams/1792/light_30.png,€12M,€12K,2007,Right,1.0,4.0,4.0,High/ High,Stocky (170-185),Yes,"<span class=""pos pos28"">SUB",17.0,"Jul 1, 2018",nan,2024,5'8,143lbs,76.0,69.0,60.0,80.0,66.0,83.0,72.0,74.0,76.0,80.0,75.0,73.0,80.0,72.0,85.0,77.0,45.0,62.0,62.0,64.0,82.0,59.0,71.0,82.0,49.0,77.0,nan,68.0,52.0,11.0,10.0,13.0,7.0,9.0,CAM,79.0,€25.2M,63.0
224196, R. Bensebaini,25,https://cdn.sofifa.com/players/224/196/20_60.png,Algeria,https://cdn.sofifa.com/flags/dz.png,79,82,Borussia Mönchengladbach,https://cdn.sofifa.com/teams/23/light_30.png,€14M,€37K,2007,Left,2.0,3.0,3.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos7"">LB",25.0,"Aug 14, 2019",nan,2023,6'1,181lbs,80.0,58.0,81.0,77.0,43.0,74.0,67.0,62.0,65.0,79.0,67.0,70.0,60.0,76.0,61.0,61.0,84.0,78.0,79.0,48.0,83.0,79.0,65.0,58.0,70.0,73.0,nan,77.0,77.0,6.0,13.0,14.0,7.0,14.0,CB,80.0,€24.9M,74.0
191269, S. Al Faraj,30,https://cdn.sofifa.com/players/191/269/20_60.png,Saudi Arabia,https://cdn.sofifa.com/flags/sa.png,72,72,Al Hilal,https://cdn.sofifa.com/teams/605/light_30.png,€2.9M,€26K,2006,Left,1.0,4.0,3.0,High/ Medium,Lean (170-185),Yes,"<span class=""pos pos11"">LDM",7.0,"Jan 22, 2016",nan,2021,5'11,141lbs,74.0,65.0,57.0,75.0,70.0,72.0,72.0,66.0,74.0,76.0,66.0,68.0,81.0,68.0,69.0,74.0,69.0,65.0,71.0,67.0,68.0,67.0,68.0,75.0,63.0,74.0,nan,66.0,65.0,13.0,16.0,11.0,15.0,11.0,CM,72.0,€4.9M,69.0
220814, L. Hernández,24,https://cdn.sofifa.com/players/220/814/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,82,87,FC Bayern München,https://cdn.sofifa.com/teams/21/light_30.png,€26.5M,€70K,2006,Left,3.0,3.0,2.0,High/ High,PLAYER_BODY_TYPE_271,Yes,"<span class=""pos pos28"">SUB",21.0,"Jul 1, 2019",nan,2024,6'0,168lbs,78.0,53.0,82.0,79.0,46.0,65.0,59.0,39.0,63.0,79.0,77.0,77.0,70.0,85.0,68.0,62.0,85.0,75.0,77.0,51.0,86.0,83.0,62.0,63.0,42.0,76.0,nan,84.0,86.0,10.0,7.0,8.0,14.0,10.0,CB,85.0,€45.7M,81.0
199183, Kim Bo Kyung,30,https://cdn.sofifa.com/players/199/183/20_60.png,Korea Republic,https://cdn.sofifa.com/flags/kr.png,74,74,Jeonbuk Hyundai Motors,https://cdn.sofifa.com/teams/1477/light_30.png,€5.5M,€11K,2005,Left,1.0,4.0,4.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos15"">LCM",13.0,"Jan 5, 2020",nan,2024,5'9,159lbs,67.0,68.0,58.0,72.0,64.0,71.0,72.0,68.0,68.0,74.0,78.0,80.0,84.0,72.0,71.0,67.0,73.0,78.0,65.0,68.0,64.0,62.0,77.0,77.0,72.0,71.0,nan,58.0,55.0,12.0,15.0,10.0,13.0,13.0,CAM,74.0,€7.2M,59.0
211119, Pedro Santos,32,https://cdn.sofifa.com/players/211/119/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,74,74,Columbus Crew SC,https://cdn.sofifa.com/teams/687/light_30.png,€4.4M,€8K,2005,Left,1.0,5.0,3.0,Medium/ High,Lean (170-185),Yes,"<span class=""pos pos16"">LM",7.0,"Aug 8, 2017",nan,2020,5'8,143lbs,72.0,70.0,60.0,73.0,66.0,75.0,80.0,73.0,66.0,74.0,79.0,76.0,78.0,70.0,72.0,77.0,68.0,72.0,53.0,73.0,66.0,52.0,74.0,76.0,69.0,73.0,nan,64.0,56.0,14.0,8.0,12.0,12.0,7.0,CAM,74.0,€6.6M,68.0
205895, A. Ring,29,https://cdn.sofifa.com/players/205/895/20_60.png,Finland,https://cdn.sofifa.com/flags/fi.png,74,74,New York City FC,https://cdn.sofifa.com/teams/112828/light_30.png,€4.8M,€8K,2005,Right,1.0,3.0,3.0,High/ High,Normal (170-185),Yes,"<span class=""pos pos16"">LM",8.0,"Feb 1, 2017",nan,2024,5'9,161lbs,66.0,62.0,54.0,75.0,66.0,73.0,70.0,63.0,70.0,75.0,77.0,70.0,77.0,70.0,74.0,73.0,79.0,78.0,72.0,66.0,82.0,75.0,63.0,60.0,59.0,70.0,nan,75.0,69.0,6.0,7.0,6.0,13.0,8.0,CDM,74.0,€7.2M,72.0
144429, O. Wendt,34,https://cdn.sofifa.com/players/144/429/20_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,75,75,Borussia Mönchengladbach,https://cdn.sofifa.com/teams/23/light_30.png,€2.3M,€30K,2005,Left,2.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",17.0,"Jul 1, 2011",nan,2021,5'11,181lbs,79.0,56.0,66.0,76.0,50.0,73.0,76.0,60.0,70.0,76.0,65.0,59.0,67.0,78.0,70.0,75.0,68.0,73.0,67.0,64.0,72.0,77.0,73.0,73.0,65.0,75.0,nan,74.0,73.0,9.0,12.0,10.0,13.0,11.0,LB,75.0,€3.9M,75.0
